date,window_start,window_end,window,stride,B,ci_level,alpha_qv,FBM_cov_md,rf_factor,band_type,H_price,H_price_lo,H_price_hi,H_vol,H_vol_lo,H_vol_hi,H_interest,H_interest_lo,H_interest_hi,S_H11,S_H11_lo,S_H11_hi,S_H12,S_H12_lo,S_H12_hi,S_H13,S_H13_lo,S_H13_hi,S_H22,S_H22_lo,S_H22_hi,S_H23,S_H23_lo,S_H23_hi,S_H33,S_H33_lo,S_H33_hi
2018-09-14,2017-09-08,2018-09-14,252,5,100,0.9,0.2,1,0.7,percentile,0.502284822170307,0.3837571970291799,0.5831778396979339,0.46245110962042546,0.3897329673735268,0.5644491222216015,0.3207533670427083,0.23842600540245418,0.41393208452903457,1.004569644340614,0.7675143940583598,1.1663556793958678,0.9647359317907325,0.8252733377556718,1.1087285285321025,0.8230381892130153,0.7007491326076127,0.9468266476921527,0.9249022192408509,0.7794659347470536,1.128898244443203,0.7832044766631338,0.6637963018214115,0.9244394783979197,0.6415067340854166,0.47685201080490836,0.8278641690580691
2018-09-25,2017-09-15,2018-09-25,252,5,100,0.9,0.2,1,0.7,percentile,0.5122722815044347,0.405130294106438,0.5915687519029139,0.4620914456052606,0.3773119142075285,0.5676080613760529,0.3201582818557351,0.23607585506336934,0.41021659113391573,1.0245445630088694,0.810260588212876,1.1831375038058278,0.9743637271096953,0.8260951471881591,1.0961957709535413,0.8324305633601699,0.7050091563370997,0.9578805270643937,0.9241828912105212,0.754623828415057,1.1352161227521058,0.7822497274609956,0.6664563930222164,0.9234453474431495,0.6403165637114702,0.4721517101267387,0.8204331822678315
2018-10-02,2017-09-25,2018-10-02,252,5,100,0.9,0.2,1,0.7,percentile,0.5150193446656861,0.40606698681185527,0.6183241973820044,0.4595517820673095,0.368054434118801,0.5352118450041656,0.29665973565078474,0.21526868110333788,0.4004297347788389,1.0300386893313722,0.8121339736237105,1.2366483947640088,0.9745711267329956,0.8511929681310312,1.1291212115915565,0.8116790803164708,0.6969090982971906,0.9583218506500655,0.919103564134619,0.736108868237602,1.0704236900083313,0.7562115177180943,0.6312762737821543,0.9158341576471799,0.5933194713015695,0.43053736220667577,0.8008594695576778
2018-10-10,2017-10-02,2018-10-10,252,5,100,0.9,0.2,1,0.7,percentile,0.5170505652466197,0.42218972108680225,0.6281145952056885,0.45537912120883267,0.34820048028635303,0.542322090805814,0.2805695793950628,0.1975504328683408,0.37763840764473783,1.0341011304932395,0.8443794421736045,1.256229190411377,0.9724296864554525,0.8100659137337435,1.099676158193165,0.7976201446416825,0.6632805626853142,0.9433146923090916,0.9107582424176653,0.6964009605727061,1.084644181611628,0.7359487006038954,0.6093538545656292,0.8602165693494718,0.5611391587901255,0.3951008657366816,0.7552768152894757
2018-10-17,2017-10-10,2018-10-17,252,5,100,0.9,0.2,1,0.7,percentile,0.5273904150906461,0.4342568153761348,0.6153169478035034,0.46100803172045113,0.35958719067614453,0.5399990193064503,0.2852177072535854,0.18911004023400355,0.3833474663041126,1.0547808301812922,0.8685136307522696,1.2306338956070069,0.9883984468110972,0.820815232982652,1.0956129724938328,0.8126081223442315,0.6779500000355163,0.9457645801180764,0.9220160634409023,0.7191743813522891,1.0799980386129007,0.7462257389740365,0.6083302934816014,0.8566654371377868,0.5704354145071708,0.3782200804680071,0.7666949326082252
2018-10-24,2017-10-17,2018-10-24,252,5,100,0.9,0.2,1,0.7,percentile,0.5243869183916192,0.4085900010634844,0.6058040639939682,0.4639035816895595,0.35301271423452263,0.5887485691279529,0.2759283675795821,0.19109755124278616,0.35900092917976,1.0487738367832384,0.8171800021269688,1.2116081279879365,0.9882905000811787,0.840796847141655,1.1351246911738073,0.8003152859712013,0.6637989150955156,0.917258109625604,0.927807163379119,0.7060254284690453,1.1774971382559059,0.7398319492691416,0.598802938621458,0.8894509909054272,0.5518567351591642,0.3821951024855723,0.71800185835952
2018-10-31,2017-10-24,2018-10-31,252,5,100,0.9,0.2,1,0.7,percentile,0.5296409573051949,0.4140635836794094,0.6228185565904363,0.46991960508352293,0.38940665356897186,0.5694377056349059,0.2784118400718462,0.19653500458453033,0.36510713798912486,1.0592819146103898,0.8281271673588187,1.2456371131808726,0.9995605623887178,0.8718405326020575,1.1118990486747669,0.808052797377041,0.6665850591251892,0.9187549665578244,0.9398392101670459,0.7788133071379437,1.1388754112698118,0.7483314451553691,0.6213284560700463,0.8658709690422846,0.5568236801436924,0.39307000916906065,0.7302142759782497
2018-11-07,2017-10-31,2018-11-07,252,5,100,0.9,0.2,1,0.7,percentile,0.5366760702894323,0.4352139405016135,0.6008468937246021,0.4623475626227959,0.3381836514277994,0.5368469187602264,0.27109708917003505,0.18354993867437108,0.3682087852511402,1.0733521405788646,0.870427881003227,1.2016937874492042,0.9990236329122282,0.8687304638003264,1.1046571481058174,0.8077731594594674,0.6634706065435411,0.925503840343265,0.9246951252455918,0.6763673028555988,1.0736938375204528,0.733444651792831,0.6131874885320916,0.8401725523155608,0.5421941783400701,0.36709987734874217,0.7364175705022804
2018-11-14,2017-11-08,2018-11-14,252,5,100,0.9,0.2,1,0.7,percentile,0.523455401446662,0.42195815469616565,0.6195013167358281,0.4656005786304975,0.3920480535882883,0.5811630126083114,0.2560014471334642,0.1828880697599124,0.3400814089324263,1.046910802893324,0.8439163093923313,1.2390026334716562,0.9890559800771594,0.8485929104019826,1.1166898855072047,0.7794568485801262,0.6680864956278574,0.9272051897224013,0.931201157260995,0.7840961071765766,1.1623260252166228,0.7216020257639617,0.640381666238997,0.8485046105286126,0.5120028942669284,0.3657761395198248,0.6801628178648526
2018-11-21,2017-11-15,2018-11-21,252,5,100,0.9,0.2,1,0.7,percentile,0.5137250164240176,0.41829329204435295,0.6046005784728103,0.47140604536336406,0.3699556158717181,0.5520281417402831,0.24677426657583254,0.16833992615217988,0.3417526899705511,1.0274500328480352,0.8365865840887059,1.2092011569456207,0.9851310617873816,0.856595391638915,1.1081489906501862,0.7604992829998501,0.6469151097877553,0.8966080039985433,0.9428120907267281,0.7399112317434362,1.1040562834805663,0.7181803119391966,0.6027233155890009,0.8181565742091198,0.4935485331516651,0.33667985230435976,0.6835053799411022
2018-11-29,2017-11-22,2018-11-29,252,5,100,0.9,0.2,1,0.7,percentile,0.5142899386422126,0.41902729311056724,0.6024478461058282,0.4667021429306707,0.3776888487959345,0.5825169906755826,0.24017659415028902,0.14272410127110916,0.3206003455612845,1.0285798772844252,0.8380545862211345,1.2048956922116565,0.9809920815728833,0.8612315870145956,1.1237519017955766,0.7544665327925016,0.6312007308649394,0.8542279981526235,0.9334042858613414,0.755377697591869,1.1650339813511652,0.7068787370809597,0.5615755088859532,0.8381206833619718,0.48035318830057805,0.2854482025422183,0.641200691122569
2018-12-06,2017-11-30,2018-12-06,252,5,100,0.9,0.2,1,0.7,percentile,0.5169605747173632,0.39100944810392335,0.6082662834670566,0.4622230488161602,0.34590584433235344,0.5538912604994123,0.24488692165636577,0.15782961693338796,0.31020041194449083,1.0339211494347265,0.7820188962078467,1.2165325669341132,0.9791836235335234,0.8040597117741365,1.086210719441906,0.761847496373729,0.6147127962818103,0.8833353270469967,0.9244460976323204,0.6918116886647069,1.1077825209988246,0.707109970472526,0.5429192048606489,0.832485316098641,0.48977384331273155,0.3156592338667759,0.6204008238889817
2018-12-13,2017-12-07,2018-12-13,252,5,100,0.9,0.2,1,0.7,percentile,0.5340568462508213,0.4238591011208018,0.6319318363055505,0.4685180489704541,0.33948680129756303,0.5583525252200069,0.25368144190588987,0.1617160768531683,0.32495145034305156,1.0681136925016426,0.8477182022416035,1.263863672611101,1.0025748952212754,0.8342832524068545,1.1303951572355886,0.7877382881567112,0.648525901139698,0.8853515129754579,0.9370360979409083,0.6789736025951261,1.1167050504400138,0.722199490876344,0.5567038157498807,0.8364611051501686,0.5073628838117797,0.3234321537063366,0.6499029006861031
2018-12-20,2017-12-14,2018-12-20,252,5,100,0.9,0.2,1,0.7,percentile,0.5336658923206248,0.42066181079905873,0.6209964731284237,0.4671699024781712,0.37812063325321454,0.5577084089795552,0.2583072482338511,0.1822819323583032,0.3563845836536185,1.0673317846412496,0.8413236215981175,1.2419929462568473,1.000835794798796,0.862536391462763,1.1124101676560736,0.7919731405544759,0.6513531302205258,0.910019076822964,0.9343398049563424,0.7562412665064291,1.1154168179591104,0.7254771507120223,0.6072393938487267,0.8402106455464686,0.5166144964677022,0.3645638647166064,0.712769167307237
2018-12-28,2017-12-21,2018-12-28,252,5,100,0.9,0.2,1,0.7,percentile,0.5417843383872069,0.40922772420679604,0.6362335964645117,0.46749685318152384,0.3749202690611245,0.5573435165739629,0.2568961935133007,0.17828997644541195,0.33341614138519243,1.0835686767744137,0.8184554484135921,1.2724671929290234,1.0092811915687308,0.8479091214202934,1.1504979507462796,0.7986805319005075,0.6837615764536641,0.9098502858694203,0.9349937063630477,0.749840538122249,1.1146870331479257,0.7243930466948245,0.6029690098223301,0.8279768960781331,0.5137923870266013,0.3565799528908239,0.6668322827703849
2019-01-10,2017-12-28,2019-01-10,252,5,100,0.9,0.2,1,0.7,percentile,0.5510830118451125,0.42935432137635937,0.6375345289105085,0.47500298089545706,0.36700037558903015,0.5983711962967464,0.26898871788878614,0.18014589860659508,0.3526592466268081,1.102166023690225,0.8587086427527187,1.275069057821017,1.0260859927405697,0.8797708713584244,1.1437015014600334,0.8200717297338986,0.6668538878990228,0.9468379003737432,0.9500059617909141,0.7340007511780603,1.1967423925934928,0.7439916987842432,0.604509815200188,0.8731491808974405,0.5379774357775723,0.36029179721319016,0.7053184932536162
2019-01-18,2018-01-10,2019-01-18,252,5,100,0.9,0.2,1,0.7,percentile,0.5265168140446449,0.4291456376616764,0.6205275623229761,0.46689923096411906,0.36154045856595435,0.5566752940893125,0.2953196087097619,0.19528236570157595,0.38637167712906895,1.0530336280892898,0.8582912753233528,1.2410551246459522,0.9934160450087639,0.8480671045969623,1.116246052521563,0.8218364227544068,0.6910974299283755,0.9545058498463875,0.9337984619282381,0.7230809171319087,1.113350588178625,0.7622188396738809,0.6493378652244965,0.900967803506564,0.5906392174195239,0.3905647314031519,0.7727433542581379
2019-01-25,2018-01-17,2019-01-25,252,5,100,0.9,0.2,1,0.7,percentile,0.5235112352674862,0.4294227321383142,0.5993614819570724,0.4629800636337118,0.37309720363474197,0.533060281277346,0.30451480476770304,0.22072492896090778,0.38736409535679805,1.0470224705349724,0.8588454642766284,1.1987229639141448,0.986491298901198,0.8530857070093707,1.0769402471798748,0.8280260400351893,0.6891853828366777,0.9465783808623672,0.9259601272674236,0.7461944072694839,1.066120562554692,0.7674948684014149,0.612258183812195,0.8811683083614034,0.6090296095354061,0.44144985792181557,0.7747281907135961
2019-02-01,2018-01-24,2019-02-01,252,5,100,0.9,0.2,1,0.7,percentile,0.5220363442882724,0.42125250371794387,0.6193265387958495,0.45988617047006847,0.34501326710448915,0.5497371965388163,0.30351207164537053,0.19416653662398922,0.3814705839151079,1.0440726885765448,0.8425050074358877,1.238653077591699,0.9819225147583408,0.8423131582401312,1.0833093320520533,0.8255484159336429,0.6842538162353932,0.924048630070772,0.9197723409401369,0.6900265342089783,1.0994743930776325,0.763398242115439,0.5728903535607067,0.8632471047928927,0.6070241432907411,0.38833307324797844,0.7629411678302158
2019-02-08,2018-01-31,2019-02-08,252,5,100,0.9,0.2,1,0.7,percentile,0.5145353808609769,0.4114839881135518,0.6030587180961601,0.44200445947774175,0.3532561513042391,0.5385884162207722,0.30599177711732406,0.20218956048202044,0.39327226217879974,1.0290707617219539,0.8229679762271036,1.2061174361923201,0.9565398403387186,0.8183494081782362,1.0772008552407075,0.820527157978301,0.6713506060057786,0.928120832985395,0.8840089189554835,0.7065123026084782,1.0771768324415445,0.7479962365950659,0.6046390887740788,0.8581424412586366,0.6119835542346481,0.4043791209640409,0.7865445243575995
2019-02-18,2018-02-07,2019-02-18,252,5,100,0.9,0.2,1,0.7,percentile,0.5123983948890214,0.4075149083938917,0.6196902597030226,0.4137939630142988,0.34373551759807003,0.5025026064033085,0.3062619493665508,0.22280649291131166,0.3734833766340985,1.0247967897780428,0.8150298167877834,1.2393805194060452,0.9261923579033202,0.7855268701461131,1.0554002388468442,0.8186603442555722,0.695508201526783,0.9239032579713181,0.8275879260285977,0.6874710351961401,1.005005212806617,0.7200559123808496,0.6124849057063926,0.81769111351377,0.6125238987331016,0.4456129858226233,0.746966753268197
2019-02-25,2018-02-15,2019-02-25,252,5,100,0.9,0.2,1,0.7,percentile,0.5063431151657956,0.4027070045665474,0.6055449613793956,0.41620976245856145,0.3219348032902976,0.490439283272556,0.2983261243006348,0.19941885103546642,0.3872445256392362,1.012686230331591,0.8054140091330948,1.2110899227587912,0.922552877624357,0.7946466140351681,1.0500555065545703,0.8046692394664303,0.677430838534702,0.9420549507551066,0.8324195249171229,0.6438696065805952,0.980878566545112,0.7145358867591962,0.5847870774029723,0.8303507180406022,0.5966522486012696,0.39883770207093283,0.7744890512784725
2019-03-04,2018-02-22,2019-03-04,252,5,100,0.9,0.2,1,0.7,percentile,0.49923890177758273,0.3974086853156172,0.5901818500419479,0.4143051744567856,0.31119884354537275,0.504351291948653,0.3070038608042392,0.21837059207744497,0.394664963368681,0.9984778035551655,0.7948173706312344,1.1803637000838958,0.9135440762343683,0.7979309435382871,1.0480411351427215,0.8062427625818219,0.6426147249448956,0.9267920247762023,0.8286103489135712,0.6223976870907455,1.008702583897306,0.7213090352610247,0.598228312739976,0.8248416606447178,0.6140077216084784,0.43674118415488994,0.789329926737362
2019-03-11,2018-03-01,2019-03-11,252,5,100,0.9,0.2,1,0.7,percentile,0.48357300082946497,0.39186603274145937,0.5961384621045817,0.3999924730837094,0.28314496063186506,0.4926873854340441,0.31620504062220056,0.22686232960256184,0.40097077808775566,0.9671460016589299,0.7837320654829187,1.1922769242091633,0.8835654739131744,0.745636003381278,1.0196562513498695,0.7997780414516655,0.6517126633057942,0.9393407265648581,0.7999849461674188,0.5662899212637301,0.9853747708680882,0.71619751370591,0.5577848972707594,0.8223962109733375,0.6324100812444011,0.45372465920512367,0.8019415561755113
2019-03-18,2018-03-08,2019-03-18,252,5,100,0.9,0.2,1,0.7,percentile,0.4862629712341227,0.3720924353392964,0.6019378032651722,0.4081829804279018,0.3204007246517529,0.4957130979381149,0.3462693505936118,0.2457078375754684,0.42715603963193455,0.9725259424682454,0.7441848706785928,1.2038756065303444,0.8944459516620245,0.7705825341945357,1.026190336137279,0.8325323218277345,0.694594137715545,0.9958115650901037,0.8163659608558036,0.6408014493035058,0.9914261958762298,0.7544523310215137,0.6135596909648491,0.8777715652691999,0.6925387011872236,0.4914156751509368,0.8543120792638691
2019-03-26,2018-03-15,2019-03-26,252,5,100,0.9,0.2,1,0.7,percentile,0.47880472743492464,0.39437071064758955,0.5662607684416049,0.40623078021648973,0.2986812113720244,0.5028518108625744,0.34459176460346375,0.23739591692585738,0.4463781944112942,0.9576094548698493,0.7887414212951791,1.1325215368832098,0.8850355076514144,0.7615715734619131,0.9870804321719537,0.8233964920383884,0.692339124757306,0.9628414054988019,0.8124615604329795,0.5973624227440488,1.0057036217251487,0.7508225448199535,0.6007915286341873,0.885815324155051,0.6891835292069275,0.47479183385171475,0.8927563888225885
2019-04-02,2018-03-23,2019-04-02,252,5,100,0.9,0.2,1,0.7,percentile,0.49689915982253946,0.40434889503099425,0.6039704817273983,0.4280840622255328,0.3384403322265288,0.5328057028081989,0.3491860401250508,0.24517843179589144,0.4676889452323435,0.9937983196450789,0.8086977900619885,1.2079409634547966,0.9249832220480723,0.793574656549028,1.086092356354095,0.8460851999475902,0.7263660811567957,0.9958541975126926,0.8561681244510656,0.6768806644530576,1.0656114056163979,0.7772701023505836,0.6237891907197999,0.9312926449627265,0.6983720802501016,0.4903568635917829,0.935377890464687
2019-04-09,2018-03-30,2019-04-09,252,5,100,0.9,0.2,1,0.7,percentile,0.5023651872566618,0.41056353075918794,0.5990315706980767,0.42000952799919034,0.32901276397036217,0.5052769560461691,0.3400344505343152,0.23419376383974763,0.41286522529296305,1.0047303745133236,0.8211270615183759,1.1980631413961533,0.9223747152558521,0.8091820575936588,1.0640235344535616,0.842399637790977,0.698986135061632,0.9567886799470992,0.8400190559983807,0.6580255279407243,1.0105539120923381,0.7600439785335056,0.6420981117424877,0.8628196063346014,0.6800689010686304,0.46838752767949526,0.8257304505859261
2019-04-16,2018-04-06,2019-04-16,252,5,100,0.9,0.2,1,0.7,percentile,0.5025893949710667,0.40284028691508966,0.6019767050315147,0.4202011113811547,0.32687941964933004,0.4947840506513583,0.3577003356542478,0.285665968446986,0.43737817301737036,1.0051787899421334,0.8056805738301793,1.2039534100630294,0.9227905063522214,0.7861618544941618,1.0622940947378867,0.8602897306253146,0.7683191364914582,0.9990812692741085,0.8404022227623094,0.6537588392986601,0.9895681013027166,0.7779014470354024,0.6302586769377958,0.8966014944622418,0.7154006713084956,0.571331936893972,0.8747563460347407
2019-04-23,2018-04-13,2019-04-23,252,5,100,0.9,0.2,1,0.7,percentile,0.5007518818728129,0.40318507785611707,0.5959776007851352,0.4211222254917137,0.34384276535244357,0.5036263795179425,0.36577162011250886,0.28812884050783827,0.4498357472172872,1.0015037637456259,0.8063701557122341,1.1919552015702704,0.9218741073645267,0.8007887993474301,1.063337448735411,0.8665235019853218,0.7347628048315713,0.9761054333989119,0.8422444509834274,0.6876855307048871,1.007252759035885,0.7868938456042225,0.6700390219777259,0.9134776169708951,0.7315432402250177,0.5762576810156765,0.8996714944345744
2019-05-08,2018-04-20,2019-05-08,252,5,100,0.9,0.2,1,0.7,percentile,0.49809238198714156,0.4047018654956015,0.5697771766379935,0.4229374961984073,0.34166419502292916,0.5090429035715799,0.3612358200425762,0.269679633434505,0.44868919890238146,0.9961847639742831,0.809403730991203,1.139554353275987,0.9210298781855488,0.7865040846166608,1.0100020716752773,0.8593282020297177,0.7341192435382227,0.957584572659689,0.8458749923968146,0.6833283900458583,1.0180858071431598,0.7841733162409835,0.6514750114341477,0.8953050011498143,0.7224716400851524,0.53935926686901,0.8973783978047629
2019-05-15,2018-04-27,2019-05-15,252,5,100,0.9,0.2,1,0.7,percentile,0.500900768968229,0.40468990363880175,0.6119229237679167,0.43374137180323824,0.32727947546423597,0.5373441817138519,0.36360318536821273,0.27457704248803116,0.4513300496530775,1.001801537936458,0.8093798072776035,1.2238458475358334,0.9346421407714672,0.7934505260902683,1.057837389429342,0.8645039543364417,0.7531204779636242,0.9941517785570122,0.8674827436064765,0.6545589509284719,1.0746883634277038,0.797344557171451,0.648287792305137,0.9229298695015709,0.7272063707364255,0.5491540849760623,0.902660099306155
2019-05-22,2018-05-09,2019-05-22,252,5,100,0.9,0.2,1,0.7,percentile,0.5030288826963494,0.40572937443050483,0.5838966449832613,0.46209122936087577,0.3659581094105248,0.5539439437147288,0.36869366615749977,0.28641096623354534,0.476514438036989,1.0060577653926988,0.8114587488610097,1.1677932899665227,0.9651201120572251,0.8441383393033158,1.081903776734682,0.8717225488538491,0.7391361705262882,1.0222451594141204,0.9241824587217515,0.7319162188210496,1.1078878874294575,0.8307848955183755,0.7151232692759448,0.9593861219131588,0.7373873323149995,0.5728219324670907,0.953028876073978
2019-05-29,2018-05-16,2019-05-29,252,5,100,0.9,0.2,1,0.7,percentile,0.4987268803590021,0.3811675578618868,0.5995610519570581,0.4649592972192593,0.36082338532354086,0.5555833309060985,0.37388485021934387,0.2912453985331135,0.48110487861665374,0.9974537607180042,0.7623351157237735,1.1991221039141162,0.9636861775782615,0.7940274543173839,1.0848681561772786,0.872611730578346,0.7446751034131726,0.9982991367459442,0.9299185944385187,0.7216467706470817,1.111166661812197,0.8388441474386032,0.7226999180116331,0.967927173030767,0.7477697004386877,0.582490797066227,0.9622097572333075
2019-06-05,2018-05-23,2019-06-05,252,5,100,0.9,0.2,1,0.7,percentile,0.49821177027299685,0.39942518681442774,0.5882414604324483,0.47239439810415595,0.3880649742792278,0.563321025008599,0.3799985285347223,0.27943930648449283,0.45710401245442833,0.9964235405459937,0.7988503736288555,1.1764829208648966,0.9706061683771527,0.8098060349270925,1.141031549964031,0.8782102988077192,0.7101095493647894,0.9947429552336825,0.9447887962083119,0.7761299485584556,1.126642050017198,0.8523929266388783,0.7092605835819068,0.9636642968078328,0.7599970570694446,0.5588786129689857,0.9142080249088567
2019-06-12,2018-05-30,2019-06-12,252,5,100,0.9,0.2,1,0.7,percentile,0.5074638824636892,0.4028769204581479,0.6023954863102616,0.4875907587431341,0.38934949184126716,0.6056520733159249,0.3788830502460443,0.2739764079631142,0.47129638283304726,1.0149277649273785,0.8057538409162958,1.2047909726205233,0.9950546412068233,0.8482722539286033,1.1274840821329697,0.8863469327097335,0.7277802919604622,1.0288713603933866,0.9751815174862682,0.7786989836825343,1.2113041466318497,0.8664738089891784,0.7305714339229753,1.0459384379855066,0.7577661004920886,0.5479528159262284,0.9425927656660945
2019-06-19,2018-06-06,2019-06-19,252,5,100,0.9,0.2,1,0.7,percentile,0.5060507462010172,0.3813116006335677,0.5932067591995261,0.49027725165150615,0.39076408854941996,0.5790787988402185,0.38575783426867477,0.285421437824614,0.4863638820111277,1.0121014924020344,0.7626232012671355,1.1864135183990523,0.9963279978525234,0.8359899663029414,1.1235101730579262,0.891808580469692,0.7383238036792685,1.0415468961690133,0.9805545033030123,0.7815281770988399,1.158157597680437,0.8760350859201809,0.7277679115730543,1.014040154462826,0.7715156685373495,0.570842875649228,0.9727277640222554
2019-06-26,2018-06-13,2019-06-26,252,5,100,0.9,0.2,1,0.7,percentile,0.5057678317288777,0.41685316220586077,0.6096723036744671,0.49438056796824287,0.4111739412144607,0.5650058525348943,0.3974017726201012,0.3001499146299024,0.4840794773993855,1.0115356634577555,0.8337063244117215,1.2193446073489342,1.0001483996971205,0.880612781943983,1.1451467555978636,0.903169604348979,0.7570692028487824,1.058295876880228,0.9887611359364857,0.8223478824289214,1.1300117050697887,0.891782340588344,0.7513300941268919,1.0083309004584078,0.7948035452402024,0.6002998292598049,0.968158954798771
2019-07-03,2018-06-20,2019-07-03,252,5,100,0.9,0.2,1,0.7,percentile,0.5081371333809684,0.4166187941174792,0.5988275542780858,0.5097253789618486,0.4071637192683666,0.5895095189463422,0.39041811950917543,0.29170211912950705,0.48725229934239594,1.0162742667619369,0.8332375882349584,1.1976551085561715,1.017862512342817,0.8958068219779483,1.1672181924684897,0.8985552528901439,0.7498972878296473,1.0111706926983435,1.019450757923697,0.8143274385367332,1.1790190378926844,0.9001434984710239,0.7547435041767971,1.0273483029702428,0.7808362390183509,0.5834042382590141,0.9745045986847919
2019-07-10,2018-06-27,2019-07-10,252,5,100,0.9,0.2,1,0.7,percentile,0.5083245917959247,0.41066473209331755,0.5915291591151631,0.5097066564807369,0.3953834180686975,0.5989219655870118,0.3948998752118396,0.30147815217954893,0.4769285746547816,1.0166491835918494,0.8213294641866351,1.1830583182303263,1.0180312482766616,0.8551103906094147,1.1277795775601942,0.9032244670077643,0.776302690660461,1.0527303186379455,1.0194133129614737,0.790766836137395,1.1978439311740237,0.9046065316925764,0.7703033956551645,1.0411246953732252,0.7897997504236792,0.6029563043590979,0.9538571493095632
2019-07-18,2018-07-04,2019-07-18,252,5,100,0.9,0.2,1,0.7,percentile,0.5017327277934303,0.3885315922537511,0.5903731084336569,0.5141582712970696,0.41096856246593577,0.5990236029680519,0.3982218919684905,0.3177072637088722,0.5062427099738352,1.0034654555868605,0.7770631845075022,1.1807462168673137,1.0158909990904998,0.8662931636585145,1.1348066260752958,0.8999546197619208,0.7645031140078131,1.0220757654221475,1.0283165425941392,0.8219371249318715,1.1980472059361038,0.9123801632655602,0.7876593963772097,1.0519349948786623,0.796443783936981,0.6354145274177444,1.0124854199476705
2019-07-25,2018-07-11,2019-07-25,252,5,100,0.9,0.2,1,0.7,percentile,0.5051715112666868,0.4121234043600171,0.5956187298182868,0.524189270950156,0.4216721483948276,0.6217942696444966,0.3871576291393564,0.2940957693561882,0.49897933418812224,1.0103430225333736,0.8242468087200342,1.1912374596365736,1.029360782216843,0.8639992812237511,1.155474603228065,0.8923291404060432,0.758749353285507,1.0167662125764265,1.048378541900312,0.8433442967896552,1.2435885392889932,0.9113469000895125,0.7578640225831698,1.0600299483941917,0.7743152582787128,0.5881915387123764,0.9979586683762445
2019-08-01,2018-07-19,2019-08-01,252,5,100,0.9,0.2,1,0.7,percentile,0.49755385674634356,0.40822018850649067,0.595946135144604,0.5041500698445875,0.4058135485580383,0.5910840455526498,0.3765956129513363,0.2790419396606754,0.4539014533409137,0.9951077134926871,0.8164403770129813,1.191892270289208,1.001703926590931,0.8723757024119209,1.1316310324529923,0.8741494696976799,0.7065952778683933,1.0021113262010852,1.008300139689175,0.8116270971160766,1.1821680911052996,0.8807456827959239,0.7360586965962413,0.9950344582513859,0.7531912259026726,0.5580838793213508,0.9078029066818274
2019-08-08,2018-07-26,2019-08-08,252,5,100,0.9,0.2,1,0.7,percentile,0.5094244233812669,0.3954360516789487,0.6021320798026472,0.5218382815885282,0.4017706265378236,0.6072676024766954,0.4091465891699918,0.30749114958454193,0.4953759360620627,1.0188488467625338,0.7908721033578974,1.2042641596052943,1.031262704969795,0.8603637379124057,1.1594045280442893,0.9185710125512587,0.7742163292058496,1.0364623229198364,1.0436765631770564,0.8035412530756472,1.2145352049533908,0.93098487075852,0.7468108896486022,1.0461011429746987,0.8182931783399836,0.6149822991690839,0.9907518721241254
2019-08-16,2018-08-02,2019-08-16,252,5,100,0.9,0.2,1,0.7,percentile,0.5173785377861921,0.4371786202487463,0.6180235593562883,0.5455411776751213,0.44719774923617306,0.6395914510491604,0.45018484721128454,0.35934973914621116,0.541351166355394,1.0347570755723843,0.8743572404974926,1.2360471187125766,1.0629197154613135,0.927833723464222,1.176217048535115,0.9675633849974767,0.8453189025714644,1.084263273343636,1.0910823553502427,0.8943954984723461,1.2791829020983208,0.9957260248864059,0.8321168183497615,1.1310115567999017,0.9003696944225691,0.7186994782924223,1.082702332710788
2019-08-23,2018-08-09,2019-08-23,252,5,100,0.9,0.2,1,0.7,percentile,0.5158464980365065,0.4174512534729107,0.5925177274236917,0.5420260115908709,0.4414538034353781,0.6460031456153907,0.43819036838556585,0.3086617776683586,0.5391070109824977,1.031692996073013,0.8349025069458214,1.1850354548473834,1.0578725096273773,0.9140834345095412,1.175526047752279,0.9540368664220724,0.7919724555938904,1.084828710121443,1.0840520231817419,0.8829076068707562,1.2920062912307815,0.9802163799764367,0.824808681022183,1.110500854909416,0.8763807367711317,0.6173235553367172,1.0782140219649954
